Building_Class,Zoning_Class,Lot_Size,Property_Shape,Land_Outline,Lot_Configuration,Neighborhood,Condition1,House_Type,House_Design,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF2,Heating_Quality,Air_Conditioning,Electrical_System,LowQualFinSF,Underground_Full_Bathroom,Underground_Half_Bathroom,Half_Bathroom_Above_Grade,Kitchen_Quality,Functional_Rate,Fireplaces,Garage,Garage_Finish_Year,Garage_Quality,Garage_Condition,Pavedd_Drive,W_Deck_Area,Open_Lobby_Area,Enclosed_Lobby_Area,Three_Season_Lobby_Area,Screen_Lobby_Area,Pool_Area,Miscellaneous_Value,Sale_Type,Sale_Condition,Sale_Price
30,RMD,6180,Reg,Lvl,C,BrkSide,Norm,1Fam,1Story,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,BT,TA,TA,No,Unf,0,TA,N,SBrkr,0,0,0,0,TA,TF,1,Detchd,Unf,TA,TA,Y,-75.90626203,41.49824771,-64.22540582,0,0,0,0,WD,Normal,102000
50,RLD,9600,Reg,Lvl,I,NAmes,Norm,1Fam,1.5Fin,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,CB,TA,TA,No,BLQ,0,TA,Y,FuseA,0,0,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,55.37947893,108.8111705,-17.37600405,0,0,0,0,WD,Abnorml,119000
50,RLD,6342,Reg,Lvl,I,Sawyer,Feedr,1Fam,1.5Fin,Gable,SS,VinylSd,VinylSd,0.0,TA,Gd,CB,TA,TA,No,Unf,0,Gd,N,SBrkr,0,0,0,0,TA,TF,0,Attchd,Unf,TA,TA,N,95.86777181,151.7028392,-69.08301879,0,0,0,0,WD,Normal,94000
20,RLD,9819,IR1,Lvl,I,Mitchel,Norm,1Fam,1Story,Gable,SS,Plywood,ImStucc,0.0,TA,TA,PC,TA,TA,Gd,ALQ,0,TA,Y,SBrkr,0,1,0,0,Gd,TF,2,Attchd,RFn,TA,TA,Y,185.9868262,143.5064199,19.04711612,0,0,0,0,WD,Normal,196000
30,RLD,8731,IR1,Lvl,I,BrkSide,Norm,1Fam,1Story,Gable,SS,Stucco,Stucco,0.0,TA,Fa,BT,TA,TA,No,BLQ,0,TA,Y,SBrkr,0,0,0,0,TA,MajD1,1,Detchd,Unf,TA,TA,Y,53.68522153,-45.36633848,120.9667242,0,126,0,0,WD,Normal,144000
20,RLD,7350,Reg,Lvl,C,NAmes,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,0.0,TA,TA,CB,TA,TA,Mn,ALQ,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,80.18258422,42.18985377,49.96415197,0,0,0,0,COD,Abnorml,139000
60,RLD,10304,IR1,Lvl,CulDSac,NWAmes,PosN,1Fam,2Story,Gable,SS,Plywood,Plywood,44.0,TA,Gd,CB,TA,TA,No,ALQ,0,Ex,Y,SBrkr,0,1,0,1,Gd,TF,1,Attchd,Unf,TA,TA,Y,59.54436328,102.6912952,60.63056344,0,0,0,0,WD,Normal,197500
60,RLD,9965,Reg,Lvl,I,CollgCr,Norm,1Fam,2Story,Hip,SS,VinylSd,VinylSd,340.0,Gd,TA,PC,Ex,TA,Gd,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,BuiltIn,RFn,TA,TA,Y,-104.5912164,-26.53398517,41.03272946,0,0,0,0,New,Partial,424870
20,RLD,9000,Reg,Lvl,I,Sawyer,Norm,1Fam,1Story,Gable,SS,Wd Sdng,Plywood,0.0,TA,TA,CB,TA,TA,No,GLQ,0,TA,Y,SBrkr,0,0,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,-160.439048,36.70726024,41.53147852,0,0,0,0,WD,Normal,80000
190,RLD,12180,Reg,Lvl,I,Edwards,Norm,2fmCon,1.5Fin,Gable,SS,MetalSd,MetalSd,0.0,TA,Fa,BT,Gd,TA,No,BLQ,0,Fa,N,FuseA,0,1,0,0,Fa,TF,0,Detchd,Unf,TA,TA,Y,126.0245934,51.75155968,39.90793001,0,0,0,0,WD,Normal,80000
50,RMD,6240,Reg,Lvl,I,BrkSide,Norm,1Fam,1.5Fin,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,BT,TA,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,1,Detchd,Unf,TA,TA,Y,203.6237041,60.01505866,89.42773714,0,0,0,0,WD,Family,149000
20,RLD,11200,Reg,Lvl,I,SawyerW,Norm,1Fam,1Story,Gable,SS,Wd Sdng,Wd Shng,85.0,Gd,TA,CB,Gd,TA,No,GLQ,0,TA,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,Unf,TA,TA,Y,-4.369945825,220.0211435,97.99112292,0,0,0,0,WD,Normal,180000
70,RLD,12000,Reg,Bnk,I,Crawfor,Norm,1Fam,2Story,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,CB,TA,TA,No,Rec,0,Ex,Y,SBrkr,0,0,0,1,Fa,TF,1,Attchd,Unf,TA,TA,Y,-31.23348425,111.6106447,160.3593806,0,0,0,0,WD,Normal,174500
50,RMD,5700,Reg,Lvl,I,OldTown,Norm,1Fam,1.5Fin,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,PC,TA,TA,No,Unf,0,TA,Y,SBrkr,0,0,0,0,TA,TF,1,Detchd,Unf,TA,TA,Y,-31.70527729,16.3530158,-21.0158143,0,0,0,0,WD,Normal,116900
70,RMD,9000,Reg,Lvl,I,OldTown,Artery,1Fam,2Story,Hip,SS,VinylSd,VinylSd,0.0,TA,Gd,PC,TA,TA,No,ALQ,0,Ex,Y,SBrkr,0,0,1,0,TA,TF,0,Detchd,Unf,TA,TA,Y,178.2407921,82.58817735,-45.74344347,0,0,0,0,WD,Normal,143000
20,RLD,8280,IR1,Lvl,I,NAmes,Norm,1Fam,1Story,Gable,SS,BrkFace,BrkFace,0.0,TA,TA,CB,TA,TA,No,Unf,0,Ex,Y,FuseA,0,0,0,0,Gd,TF,1,Attchd,Unf,TA,TA,Y,249.3139407,-95.35708366,-66.82892958,0,0,0,0,WD,Normal,124000
20,RLD,17755,Reg,Lvl,I,Edwards,Norm,1Fam,1Story,Gable,SS,HdBoard,Plywood,132.0,TA,TA,CB,TA,TA,No,BLQ,0,TA,Y,SBrkr,0,0,0,1,Fa,TF,2,Attchd,Fin,TA,TA,Y,117.6998612,-36.29564777,30.555079,0,100,0,0,WD,Normal,149900
20,RLD,14115,IR1,Lvl,I,Crawfor,Norm,1Fam,1Story,Gable,SS,Stone,Stone,0.0,TA,TA,PC,TA,TA,No,ALQ,547,Ex,Y,SBrkr,0,0,0,0,Ex,TF,1,Attchd,Fin,TA,TA,Y,266.498734,35.22416361,108.1370182,0,0,0,0,WD,Abnorml,230000
30,RMD,5890,Reg,Lvl,C,IDOTRR,Norm,1Fam,1Story,Gable,SS,Wd Sdng,Wd Sdng,0.0,Gd,Gd,BT,TA,TA,Av,ALQ,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,68.17503784,65.04756731,56.15944616,0,0,0,0,WD,Normal,120500
60,RLD,13700,IR1,Lvl,I,NAmes,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,288.0,TA,TA,CB,TA,TA,Gd,ALQ,0,TA,Y,SBrkr,0,0,0,2,Gd,TF,2,Attchd,Unf,TA,TA,Y,349.1986436,81.97089061,84.1449363,0,273,0,0,WD,Normal,201800
20,RLD,10768,IR1,Lvl,C,Veenker,Norm,1Fam,1Story,Gable,SS,Plywood,Plywood,0.0,Gd,Gd,CB,Gd,TA,Gd,ALQ,0,TA,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,263.7900033,28.64829456,25.27199287,0,180,0,0,WD,Normal,218000
80,RLD,9350,Reg,Lvl,I,NAmes,Norm,1Fam,SLvl,Gable,SS,BrkFace,BrkFace,0.0,TA,Gd,PC,TA,TA,Gd,ALQ,0,Gd,Y,SBrkr,0,0,1,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,104.7094454,-15.30324801,-83.28667287,96,0,0,0,WD,Normal,179900
120,RLD,5001,IR1,Lvl,I,NridgHt,Norm,Twnhs,1Story,Gable,SS,VinylSd,VinylSd,166.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,83.04273845,-29.78999424,155.8432593,0,0,0,0,WD,Normal,230000
20,RLD,11932,Reg,Lvl,FR2P,Somerst,Feedr,1Fam,1Story,Gable,SS,VinylSd,VinylSd,186.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,91.76869365,24.79128728,22.72275804,0,0,0,0,ConLD,Partial,235128
60,RLD,9120,Reg,Lvl,I,NWAmes,Norm,1Fam,2Story,Hip,SS,HdBoard,HdBoard,270.0,Gd,TA,CB,TA,TA,No,ALQ,0,TA,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,RFn,Gd,TA,Y,153.0464663,-0.567855732,31.55471294,0,0,0,0,WD,Normal,185000
160,RLD,2280,Reg,Lvl,I,NPkVill,Norm,Twnhs,2Story,Gable,SS,Plywood,Brk Cmn,0.0,TA,TA,CB,Gd,TA,No,ALQ,0,Fa,Y,SBrkr,0,0,0,1,TA,TF,1,Attchd,Unf,TA,TA,Y,199.1364039,107.2898164,-69.61056516,0,0,0,0,WD,Normal,146000
20,RLD,14778,IR1,Low,CulDSac,Crawfor,PosN,1Fam,1Story,Hip,SS,HdBoard,HdBoard,72.0,Gd,TA,CB,TA,TA,No,BLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Detchd,Unf,TA,TA,Y,298.9904272,28.93330303,225.7627141,216,0,0,0,WD,Normal,224000
20,RLD,8724,Reg,Lvl,I,Sawyer,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,CB,Gd,TA,No,BLQ,0,Gd,Y,SBrkr,0,0,0,0,TA,TF,1,Attchd,Fin,TA,TA,Y,260.1806244,-13.14939781,4.122383176,0,0,0,0,WD,Normal,129000
90,RLD,12900,Reg,Lvl,I,Sawyer,Feedr,Duplex,SFoyer,Gable,SS,Plywood,Plywood,0.0,TA,TA,CB,Gd,TA,Av,GLQ,0,TA,Y,SBrkr,0,2,0,2,TA,TF,0,CarPort,Unf,Fa,TA,Y,-50.32223315,124.4223276,-38.00493663,0,0,0,0,WD,Alloca,108959
80,RLD,16157,IR1,Lvl,FR2P,Veenker,Feedr,1Fam,SLvl,Gable,SS,Plywood,Plywood,0.0,TA,TA,PC,Gd,TA,Gd,ALQ,391,Ex,Y,SBrkr,0,1,0,1,Gd,TF,1,Attchd,Unf,TA,TA,Y,119.999914,97.29419048,-24.64403105,0,0,0,0,WD,Normal,194000
20,RLD,9541,IR1,Lvl,I,NridgHt,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,268.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,193.1166688,51.87854697,-38.65363314,0,0,0,0,New,Partial,233170
20,RLD,10475,IR1,Lvl,C,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,72.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,221.0718881,-31.14175472,-13.90716869,0,0,0,0,WD,Normal,245350
60,RLD,10852,IR1,Lvl,I,Gilbert,RRAn,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,1,TA,TF,1,Attchd,Fin,TA,TA,Y,-87.58590867,172.4290727,15.22644927,0,0,0,0,WD,Normal,173000
70,RLD,13728,Reg,Lvl,C,Edwards,Norm,1Fam,2Story,Hip,SS,Stucco,Stucco,0.0,TA,TA,CB,TA,TA,No,Rec,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,2,Basment,Unf,TA,TA,Y,115.5489705,31.03979569,-92.75267828,0,90,0,0,WD,Normal,235000
60,RLD,35760,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,Hip,SS,HdBoard,HdBoard,1378.0,Gd,Gd,PC,Ex,TA,Gd,GLQ,0,Ex,Y,SBrkr,0,1,0,1,Gd,TF,1,Attchd,Fin,TA,TA,Y,-43.60879096,62.58021081,-36.01308363,0,0,0,0,WD,Normal,625000
80,RLD,9880,Reg,Lvl,I,Mitchel,Norm,1Fam,SLvl,Gable,SS,Plywood,Plywood,0.0,TA,TA,CB,TA,TA,Av,ALQ,0,TA,Y,SBrkr,0,1,0,0,TA,TF,1,Attchd,Fin,TA,TA,Y,-28.83205337,123.4841744,54.97033796,0,0,576,0,WD,Normal,171000
20,RLD,9120,Reg,Lvl,I,NAmes,Norm,1Fam,1Story,Hip,SS,MetalSd,MetalSd,0.0,TA,TA,CB,TA,TA,No,ALQ,0,Ex,Y,SBrkr,0,1,0,0,TA,TF,1,Attchd,RFn,TA,TA,Y,243.3834088,54.66352501,93.76487186,0,288,0,1400,WD,Normal,163000
160,FVR,4017,IR1,Lvl,I,Somerst,Norm,TwnhsE,2Story,Gable,SS,MetalSd,MetalSd,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Detchd,Fin,TA,TA,Y,57.94676235,5.369891531,94.12240679,0,0,0,0,WD,Normal,171900
50,RLD,18030,IR1,Bnk,I,ClearCr,Norm,1Fam,1.5Fin,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,CB,TA,TA,No,Rec,469,TA,Y,SBrkr,479,0,0,0,Ex,MajD1,1,Attchd,Unf,TA,TA,Y,15.31884466,34.66708775,-58.82308506,0,0,0,0,WD,Normal,200500
70,RLD,16560,IR1,Lvl,I,Crawfor,Norm,1Fam,2Story,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,BT,Gd,TA,No,Rec,0,TA,Y,SBrkr,0,0,0,1,TA,TF,1,Detchd,Unf,TA,TA,Y,-84.73532523,-6.910007815,51.89399309,0,0,0,0,WD,Normal,239000
50,RLD,10678,Reg,Lvl,I,NoRidge,Norm,1Fam,1.5Fin,Hip,SS,HdBoard,HdBoard,337.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,Fin,TA,TA,Y,50.38356528,207.3851546,28.31262539,0,0,0,0,WD,Normal,285000
20,RLD,6951,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,Gable,SS,HdBoard,Plywood,0.0,TA,TA,CB,TA,TA,No,ALQ,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,253.7701996,-18.24796269,115.044566,0,0,0,0,WD,Normal,119500
50,RMD,3950,Reg,Bnk,I,OldTown,Artery,1Fam,1.5Fin,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,CB,TA,TA,No,Rec,0,TA,Y,SBrkr,0,0,0,0,TA,TF,0,Detchd,Unf,TA,TA,N,158.8842012,80.3901283,94.23389285,0,0,0,0,WD,Normal,115000
50,RLD,7681,IR1,Lvl,FR2P,Crawfor,Norm,1Fam,1.5Fin,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,BT,TA,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,TA,TF,1,Detchd,Unf,Fa,TA,Y,228.7577072,91.93590801,10.85300081,0,0,0,0,WD,Normal,154900
20,RLD,8335,Reg,Lvl,C,Edwards,Norm,1Fam,1Story,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,SL,TA,TA,No,Unf,0,Gd,Y,SBrkr,0,0,0,0,TA,MD2,1,Attchd,Unf,TA,TA,N,243.4082161,-25.48238353,14.3885897,0,0,0,0,WD,Normal,93000
60,RLD,11170,IR2,Lvl,C,Timber,Norm,1Fam,2Story,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,W,Gd,TA,No,LwQ,0,Ex,Y,SBrkr,0,0,0,1,TA,TF,0,Attchd,Fin,TA,TA,Y,11.07790487,-20.91522575,-14.58003123,0,0,0,0,WD,Normal,250000
120,RMD,5587,IR1,HLS,I,Crawfor,Norm,TwnhsE,1Story,Hip,SS,CemntBd,CmentBd,186.0,Ex,TA,PC,Ex,TA,Gd,GLQ,0,Ex,Y,SBrkr,0,1,1,0,Gd,TF,1,Attchd,Fin,TA,TA,Y,405.3968427,27.23072691,-30.5306719,153,0,0,0,New,Partial,392500
60,RLD,15623,IR1,Lvl,C,NoRidge,Norm,1Fam,2Story,Hip,SS,Wd Sdng,ImStucc,0.0,Gd,TA,PC,Ex,TA,Av,GLQ,0,Ex,Y,SBrkr,0,1,0,1,Ex,TF,2,Attchd,Fin,TA,TA,Y,232.2171492,44.08735187,155.3392062,0,0,555,0,WD,Abnorml,745000
30,RLD,10800,Reg,Lvl,I,OldTown,Norm,1Fam,1Story,Hip,SS,Stucco,Stucco,0.0,TA,TA,BT,TA,TA,No,Rec,0,Ex,Y,SBrkr,0,1,0,0,TA,TF,1,Detchd,Unf,TA,TA,Y,63.6190236,117.6371045,88.84498482,0,0,0,0,WD,Normal,120000
20,RLD,35133,Reg,Lvl,I,Timber,Norm,1Fam,1Story,Hip,SS,MetalSd,MetalSd,226.0,TA,TA,CB,TA,TA,Gd,Rec,0,Gd,Y,SBrkr,0,1,0,1,TA,TF,2,2TFes,RFn,TA,TA,Y,-16.19413026,27.10982195,-80.56343328,0,263,0,0,WD,Normal,186700
50,RLD,9738,Reg,Lvl,I,Edwards,Norm,1Fam,1.5Fin,Gable,SS,AsbShng,AsbShng,0.0,TA,Gd,BT,TA,TA,No,BLQ,0,Gd,Y,SBrkr,0,1,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,129.5218931,-6.874673936,33.14412859,0,0,0,0,WD,Normal,104900
190,RLD,10615,IR1,Bnk,C,OldTown,Artery,2fmCon,2Story,Gable,SS,HdBoard,HdBoard,0.0,TA,TA,CB,Fa,TA,Mn,BLQ,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,CarPort,Unf,Fa,Fa,Y,64.46425028,93.38000611,-25.73760684,0,0,0,0,WD,Abnorml,95000
20,RLD,12461,Reg,Lvl,C,NoRidge,Norm,1Fam,1Story,Gable,SS,ImStucc,ImStucc,0.0,Gd,TA,PC,Gd,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,-53.64398883,-9.252004772,6.81852739,0,0,0,0,WD,Normal,262000
60,RLD,8935,IR1,Lvl,I,CollgCr,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,95.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,RFn,TA,TA,Y,-235.9486047,38.42048719,-50.09212165,0,0,0,0,WD,Normal,195000
60,RLD,7500,Reg,Lvl,I,Gilbert,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,PC,TA,TA,No,Unf,0,Gd,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,Fin,TA,TA,Y,356.3029798,117.2519204,-15.98461284,0,0,0,0,WD,Normal,189000
190,RLD,32463,Reg,Low,I,Mitchel,Norm,2fmCon,1Story,Gable,SS,MetalSd,MetalSd,149.0,TA,Gd,CB,TA,TA,Av,BLQ,0,Ex,Y,SBrkr,0,1,0,0,TA,TF,1,2TFes,Fin,TA,TA,Y,330.4009156,106.9210944,8.136789774,0,0,0,0,WD,Normal,168000
160,FVR,2645,Reg,Lvl,I,Somerst,Norm,Twnhs,2Story,Gable,SS,MetalSd,MetalSd,456.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Detchd,Unf,TA,TA,Y,35.4872092,-29.05228077,18.92832463,0,0,0,0,WD,Normal,174000
50,RMD,9600,Reg,Lvl,I,OldTown,Norm,1Fam,1.5Fin,Gambrel,SS,VinylSd,VinylSd,0.0,TA,TA,PC,TA,TA,Mn,Unf,0,Gd,Y,SBrkr,0,0,0,0,Gd,TF,0,Detchd,Unf,TA,Fa,P,139.7101124,52.89018935,77.93515229,0,0,0,0,WD,Normal,125000
120,RMD,4500,Reg,Lvl,FR2P,Mitchel,Norm,TwnhsE,1Story,Hip,SS,VinylSd,VinylSd,425.0,TA,TA,PC,Ex,TA,No,GLQ,0,Ex,Y,SBrkr,0,1,0,0,TA,TF,0,Attchd,Fin,TA,TA,Y,47.00153832,119.3487097,30.36888273,0,0,0,0,WD,Normal,165000
60,RLD,9364,Reg,Lvl,C,Sawyer,Norm,1Fam,2Story,Gable,SS,HdBoard,HdBoard,143.0,TA,TA,CB,TA,TA,No,ALQ,0,TA,Y,SBrkr,0,0,0,1,TA,TF,0,Attchd,Fin,TA,TA,Y,204.744075,-48.15233865,-31.53623553,0,0,0,0,WD,Normal,158000
60,RLD,8029,IR1,Lvl,I,Gilbert,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,Fin,TA,TA,Y,81.06065559,-37.00777314,61.08298456,0,0,0,0,WD,Normal,176000
60,RLD,14054,IR1,Lvl,I,Gilbert,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,BuiltIn,Fin,TA,TA,Y,-2.484549082,43.22916538,106.4362683,0,0,0,0,New,Partial,219210
75,RMD,8850,IR1,Bnk,C,OldTown,Norm,1Fam,2.5Unf,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,BT,TA,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,TA,TF,1,Detchd,Unf,TA,TA,Y,129.1290732,102.6603134,-81.75035033,0,0,0,0,ConLw,Normal,144000
20,RLD,9100,Reg,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,104.8855359,86.78896779,107.8771107,0,0,0,0,WD,Normal,178000
20,RLD,11235,Reg,Lvl,I,Sawyer,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,51.0,TA,TA,CB,TA,TA,No,Rec,0,Gd,Y,SBrkr,0,0,0,1,TA,TF,1,Attchd,Unf,TA,TA,Y,-8.515153026,93.35155488,-18.27753081,0,0,0,0,WD,Normal,148000
20,RLD,9353,Reg,Lvl,I,NAmes,Norm,1Fam,1Story,Gable,SS,MetalSd,MetalSd,0.0,TA,TA,CB,TA,TA,No,Unf,0,Gd,Y,SBrkr,0,0,0,0,TA,TF,0,Attchd,Unf,TA,TA,Y,146.5800802,113.3732425,163.2836006,0,0,0,0,Oth,Abnorml,116050
60,RLD,10400,Reg,Lvl,C,CollgCr,Norm,1Fam,2Story,Gable,SS,VinylSd,VinylSd,0.0,TA,TA,PC,Gd,TA,Av,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,0,Attchd,RFn,TA,TA,Y,94.46311249,18.80708132,127.8638781,0,0,0,0,WD,Normal,197900
50,RMD,6000,Reg,Lvl,C,BrkSide,Norm,1Fam,1.5Fin,Gable,SS,Wd Sdng,Wd Sdng,0.0,TA,TA,BT,TA,TA,No,Unf,0,Ex,Y,SBrkr,0,1,0,0,TA,TF,1,Detchd,Unf,TA,TA,N,301.2153738,102.8790073,63.5088985,0,0,0,0,WD,Normal,117000
20,RLD,9750,Reg,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,171.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,0,Gd,TF,1,Attchd,Unf,TA,TA,Y,93.05071348,133.0122766,39.43384108,0,0,0,0,WD,Normal,213000
20,RLD,10140,Reg,Lvl,I,NWAmes,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,0.0,TA,TA,CB,Gd,TA,No,ALQ,0,Ex,Y,SBrkr,0,1,0,1,TA,TF,0,Attchd,RFn,TA,TA,Y,2.847818607,-29.02993679,-53.61029519,0,0,0,0,WD,Normal,153500
20,RLD,14684,IR1,Lvl,CulDSac,SawyerW,Norm,1Fam,1Story,Hip,SS,HdBoard,HdBoard,234.0,Gd,TA,CB,Gd,TA,Mn,ALQ,177,Gd,Y,SBrkr,0,0,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,100.8798186,77.89022942,50.13711593,0,0,0,0,WD,Normal,271900
20,RHD,8900,Reg,Lvl,I,SawyerW,Norm,1Fam,1Story,Gable,SS,HdBoard,HdBoard,0.0,TA,TA,CB,TA,TA,No,Rec,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,43.00881106,69.66723519,2.426935793,0,0,0,0,WD,Normal,107000
20,RLD,9135,Reg,Lvl,I,CollgCr,Norm,1Fam,1Story,Gable,SS,VinylSd,VinylSd,120.0,Gd,TA,PC,Gd,TA,Av,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,0,Attchd,RFn,TA,TA,Y,154.4389197,45.3154545,-16.50366236,0,0,0,0,WD,Normal,200000
20,RLD,7763,Reg,Lvl,I,NAmes,Norm,1Fam,1Story,Gable,SS,MetalSd,MetalSd,0.0,TA,Gd,CB,TA,TA,No,Rec,108,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Detchd,Unf,TA,TA,Y,128.2236231,85.93983157,72.28501719,0,0,0,0,WD,Normal,140000
20,RLD,10182,IR1,Lvl,CulDSac,Somerst,RRNn,1Fam,1Story,Hip,SS,VinylSd,VinylSd,420.0,Gd,TA,PC,Ex,TA,Mn,GLQ,0,Ex,Y,SBrkr,0,1,0,0,Gd,TF,1,Attchd,RFn,TA,TA,Y,176.0524276,-22.66846349,38.50320275,0,0,0,0,New,Partial,290000
60,RLD,11218,Reg,Lvl,I,SawyerW,Norm,1Fam,2Story,Gable,SS,Wd Sdng,Wd Sdng,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Ex,Y,SBrkr,0,0,0,1,Gd,TF,1,Attchd,RFn,TA,TA,Y,1.065638965,105.886573,-39.48937048,0,0,0,400,WD,Normal,189000
50,RLD,12134,IR1,Bnk,I,Gilbert,Norm,1Fam,1.5Fin,Gable,SS,Wd Sdng,Wd Sdng,0.0,Gd,TA,W,Gd,TA,Av,GLQ,0,Gd,Y,SBrkr,0,0,0,0,TA,TF,0,Basment,RFn,TA,TA,Y,282.961133,36.83924873,-131.7195197,0,0,0,0,WD,Normal,164000
30,RLD,9340,Reg,Lvl,I,Edwards,Norm,1Fam,1Story,Hip,SS,MetalSd,MetalSd,0.0,TA,TA,CB,TA,TA,No,Rec,0,TA,Y,SBrkr,0,1,0,0,TA,TF,0,Attchd,Unf,TA,TA,N,96.11327201,71.59871309,113.4959395,0,0,0,0,WD,Normal,113000
